genre,text,clique_id,v,e,index,n_sentences
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,16,0.47058823529411764,8.888888888888889e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,17,0.45,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,18,0.4,0.0011185682326621924,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,19,0.16666666666666666,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,20,0.4444444444444444,0.003205128205128205,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,21,0.42857142857142855,0.005952380952380952,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,22,0.5,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,23,0.5,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,24,0.5714285714285714,0.0017730496453900709,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,25,0.6363636363636364,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,26,0.625,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,27,0.6666666666666666,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,28,0.2857142857142857,0.0015,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,29,0.2857142857142857,0.0033333333333333335,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,30,0.23529411764705882,0.001048951048951049,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,31,0.2857142857142857,0.003404255319148936,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,32,0.16666666666666666,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,33,0.4583333333333333,6.51890482398957e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,34,0.18181818181818182,8.613264427217916e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,35,0.6666666666666666,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,36,0.3888888888888889,0.0024104683195592287,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,37,0.5,0.002737226277372263,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,38,0.2857142857142857,0.001048951048951049,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,39,0.5,0.0017006802721088435,global,40
berlitz,data/oanc_xml/berlitz_HistoryHongKong-hepple_clean.xml,40,0.25,0.0027412280701754384,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,1,0,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,2,0.04878048780487805,0.002136752136752137,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,3,0.125,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,4,0.0625,0.004519774011299435,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,5,0,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,6,0.21052631578947367,0.003703703703703704,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,7,0.08333333333333333,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,8,0.1,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,9,0.4,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,10,0.6,0.0022522522522522522,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,11,0.20833333333333334,0.003629764065335753,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,12,0.23809523809523808,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,13,0.26666666666666666,5.980861244019139e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,14,0.2,3.834355828220859e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,15,0.6153846153846154,0.001142857142857143,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,16,0.25,7.285974499089253e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,17,0.8571428571428571,0.005076142131979695,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,18,0.3684210526315789,0.0012690355329949238,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,19,0.2222222222222222,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,20,0.6666666666666666,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,21,0.25,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,22,0.25,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,23,0.2727272727272727,0.0010775862068965517,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,24,0.4,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,25,0.3076923076923077,4.4802867383512545e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,26,0.35294117647058826,7.1301247771836e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,27,0.3076923076923077,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,28,0.47368421052631576,0.0029411764705882353,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,29,0.35714285714285715,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,30,0.5,0.001122334455667789,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,31,0.38461538461538464,0.0016778523489932886,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,32,0.4117647058823529,9.86842105263158e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,33,0.125,0.0011195700850873264,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,34,0.3333333333333333,5.02008032128514e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,35,0.3333333333333333,0.0012437810945273632,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,36,0.16666666666666666,8.547008547008547e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,37,0.5,5.586592178770949e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,38,0.5714285714285714,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,39,0.15,3.1969309462915604e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIbiza-hepple_clean.xml,40,0.2857142857142857,0.005699481865284974,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,1,0,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,2,0.15384615384615385,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,3,0.07142857142857142,0.004807692307692308,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,4,0.2222222222222222,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,5,0,0.002162162162162162,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,6,0.05555555555555555,0.0019286403085824494,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,7,0.4166666666666667,0.003105590062111801,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,8,0.3,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,9,0.125,0.0014577259475218659,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,10,0.13636363636363635,4.74158368895211e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,11,0,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,12,0.3157894736842105,0.0017751479289940828,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,13,0.35714285714285715,0.004629629629629629,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,14,0.2,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,15,0.3333333333333333,0.001488095238095238,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,16,0.3333333333333333,0.00436046511627907,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,17,0.3333333333333333,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,18,0.2222222222222222,8.025682182985554e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,19,0.21428571428571427,4.940711462450593e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,20,0.25,8.59106529209622e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,21,0.2,0.003033980582524272,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,22,0.2222222222222222,6.377551020408163e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,23,0.25,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,24,0.3333333333333333,4.329004329004329e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,25,0.4444444444444444,8.264462809917355e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,26,0.125,0.001142857142857143,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,27,0.26666666666666666,0.0014316392269148174,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,28,0.5454545454545454,0.001520912547528517,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,29,0.3684210526315789,0.001560549313358302,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,30,0.23529411764705882,1.383508577753182e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,31,0.2727272727272727,2.042483660130719e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,32,0.3333333333333333,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,33,0.5454545454545454,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,34,0.43478260869565216,4.704775346977182e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,35,0.5,0.0011594202898550724,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,36,0.45454545454545453,0.0033333333333333335,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,37,0.14285714285714285,0,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,38,0.2,0.0010273972602739725,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,39,0.25,2.2461814914645105e-4,global,40
berlitz,data/oanc_xml/berlitz_HistoryIndia-hepple_clean.xml,40,0.6153846153846154,0.0031662269129287598,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,1,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,2,0.15384615384615385,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,3,0.25,0.002380952380952381,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,4,0.45454545454545453,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,5,0.3333333333333333,0.006172839506172839,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,6,0.5833333333333334,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,7,0.5454545454545454,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,8,0.4230769230769231,0.001075268817204301,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,9,0.6666666666666666,0.0040650406504065045,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,10,0.25,0.004789272030651341,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,11,0.25,0.0025252525252525255,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,12,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,13,0.5217391304347826,0.001594896331738437,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,14,0.7647058823529411,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,15,0.18181818181818182,7.993605115907274e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,16,0.35714285714285715,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,17,0.36363636363636365,0.0018433179723502304,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,18,0.35294117647058826,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,19,0.6153846153846154,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,20,0.4,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,21,0.3333333333333333,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,22,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,23,0.42857142857142855,0.0012690355329949238,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,24,0.5,8.417508417508417e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,25,1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,26,0.5882352941176471,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,27,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,28,0.8,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,29,0.5882352941176471,6.706908115358819e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,30,0.3333333333333333,7.342143906020558e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,31,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,32,0.47058823529411764,4.81000481000481e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,33,0.9285714285714286,0.00425531914893617,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,34,0.8461538461538461,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,35,0.6,0.003061224489795918,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,36,0.5,0.002304147465437788,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,37,0.5,0.001953125,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,38,0.75,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,39,0.8125,0.00904392764857881,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-1-hepple_clean.xml,40,0.6785714285714286,0.002178649237472767,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,1,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,2,0.14705882352941177,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,3,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,4,0.2,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,5,0.25,0.0012578616352201257,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,6,0.20833333333333334,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,7,0.5,0.0022988505747126436,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,8,0.25,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,9,0.3448275862068966,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,10,0.2909090909090909,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,11,0.2,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,12,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,13,0.38461538461538464,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,14,0.8,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,15,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,16,1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,17,0.5454545454545454,0.002352941176470588,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,18,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,19,1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,20,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,21,1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,22,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,23,1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,24,1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,25,0.375,0.0028089887640449437,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,26,0.4117647058823529,5.347593582887701e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,27,0.6666666666666666,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,28,0.4375,0.002244668911335578,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,29,0.7,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,30,0.2916666666666667,0.002240896358543417,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,31,0.2608695652173913,0.0012899896800825593,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,32,0.8333333333333334,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,33,0.8666666666666667,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,34,0.5714285714285714,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,35,0.42857142857142855,0.0048638132295719845,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,36,0.7272727272727273,0.0026041666666666665,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,37,0.7777777777777778,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,38,0.8571428571428571,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,39,0.375,0.0022471910112359553,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-10-hepple_clean.xml,40,0.5384615384615384,6.218905472636816e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,1,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,2,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,3,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,4,0.23809523809523808,0.0023148148148148147,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,5,0.28,0.0040650406504065045,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,6,0.46153846153846156,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,7,0.2727272727272727,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,8,0.6666666666666666,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,9,0.3333333333333333,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,10,0.25,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,11,0.375,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,12,0.8571428571428571,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,13,0.5555555555555556,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,14,0.35294117647058826,8.045052292839903e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,15,0.42857142857142855,0.008064516129032258,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,16,0.34782608695652173,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,17,0.5625,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,18,0.3076923076923077,7.122507122507123e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,19,0.4,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,20,0.8823529411764706,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,21,0.7142857142857143,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,22,0.75,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,23,0.6666666666666666,0.0014792899408284023,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,24,0.9,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,25,1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,26,0.7142857142857143,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,27,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,28,0.7777777777777778,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,29,0.5625,0.0015698587127158557,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,30,0.5,0.0019409937888198758,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,31,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,32,0.7666666666666667,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,33,0.7692307692307693,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,34,0.8461538461538461,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,35,0.6521739130434783,0.002347417840375587,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,36,0.5,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,37,0.631578947368421,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,38,0.7,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,39,0.5652173913043478,8.163265306122449e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-3-hepple_clean.xml,40,0.6086956521739131,4.374453193350831e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,1,0,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,2,0.21739130434782608,0.003472222222222222,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,3,0.42857142857142855,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,4,0.2727272727272727,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,5,0.1,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,6,0.38461538461538464,0.0055147058823529415,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,7,0.3333333333333333,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,8,0.3684210526315789,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,9,0.45,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,10,0.75,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,11,0.4666666666666667,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,12,0.5,0.0010384215991692627,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,13,0.25,5.555555555555556e-4,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,14,0.6470588235294118,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,15,0.6875,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,16,0.8181818181818182,0.0035211267605633804,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,17,0.6153846153846154,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,18,0.4,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,19,0.5714285714285714,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,20,0.6666666666666666,0.0010351966873706005,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,21,0.5555555555555556,0.004310344827586207,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,22,0.5714285714285714,0,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,23,0.8571428571428571,0.002824858757062147,global,40
biomed,data/oanc_xml/biomed_1468-6708-3-4-hepple_clean.xml,24,0.75,0,global,40
